productId,partNumber,brand,name,description,particleSize,poreSize,columnLength,innerDiameter,phaseType,phMin,phMax,phRange,maxPressure,maxTemperature,usp,imageUrl,catalogUrl,status
PHEN-Filter-GHP-0.45um-13mm,Filter-GHP-0.45um-13mm,Phenomenex,GHP Syringe Filter 0.45µm 13mm,"GHP Syringe Filter 0.45µm 13mm; Series: GHP Syringe Filters; Specifications: Pore Size: 045Å; GHP membrane, 0.45µm pore size, 13mm diameter, aqueous and organic",,045,,,,,,,,,,,,active
PHEN-Filter-GHP-0.45um-25mm,Filter-GHP-0.45um-25mm,Phenomenex,GHP Syringe Filter 0.45µm 25mm,"GHP Syringe Filter 0.45µm 25mm; Series: GHP Syringe Filters; Specifications: Pore Size: 045Å; GHP membrane, 0.45µm pore size, 25mm diameter, aqueous and organic",,045,,,,,,,,,,,,active
PHEN-Filter-RC-0.2um-13mm,Filter-RC-0.2um-13mm,Phenomenex,RC Syringe Filter 0.2µm 13mm,"RC Syringe Filter 0.2µm 13mm; Series: RC Syringe Filters; Specifications: Pore Size: 02Å; RC membrane, 0.2µm pore size, 13mm diameter, low protein binding",,02,,,,,,,,,,,,active
PHEN-Filter-RC-0.2um-25mm,Filter-RC-0.2um-25mm,Phenomenex,RC Syringe Filter 0.2µm 25mm,"RC Syringe Filter 0.2µm 25mm; Series: RC Syringe Filters; Specifications: Pore Size: 02Å; RC membrane, 0.2µm pore size, 25mm diameter, low protein binding",,02,,,,,,,,,,,,active
PHEN-Filter-RC-0.45um-13mm,Filter-RC-0.45um-13mm,Phenomenex,RC Syringe Filter 0.45µm 13mm,"RC Syringe Filter 0.45µm 13mm; Series: RC Syringe Filters; Specifications: Pore Size: 045Å; RC membrane, 0.45µm pore size, 13mm diameter, low protein binding",,045,,,,,,,,,,,,active
PHEN-Filter-RC-0.45um-25mm,Filter-RC-0.45um-25mm,Phenomenex,RC Syringe Filter 0.45µm 25mm,"RC Syringe Filter 0.45µm 25mm; Series: RC Syringe Filters; Specifications: Pore Size: 045Å; RC membrane, 0.45µm pore size, 25mm diameter, low protein binding",,045,,,,,,,,,,,,active
PHEN-FilterVial-PTFE-0.2um-1ml,FilterVial-PTFE-0.2um-1ml,Phenomenex,Filter Vial PTFE 0.2µm 1mL,Filter Vial PTFE 0.2µm 1mL; Series: Filter Vials; Specifications: Pore Size: 02Å; 1mL filter vial with integrated PTFE 0.2µm filter,,02,,,,,,,,,,,,active
PHEN-FilterVial-PTFE-0.2um-2ml,FilterVial-PTFE-0.2um-2ml,Phenomenex,Filter Vial PTFE 0.2µm 2mL,Filter Vial PTFE 0.2µm 2mL; Series: Filter Vials; Specifications: Pore Size: 02Å; 2mL filter vial with integrated PTFE 0.2µm filter,,02,,,,,,,,,,,,active
PHEN-FilterVial-PTFE-0.45um-1ml,FilterVial-PTFE-0.45um-1ml,Phenomenex,Filter Vial PTFE 0.45µm 1mL,Filter Vial PTFE 0.45µm 1mL; Series: Filter Vials; Specifications: Pore Size: 045Å; 1mL filter vial with integrated PTFE 0.45µm filter,,045,,,,,,,,,,,,active
PHEN-FilterVial-PTFE-0.45um-2ml,FilterVial-PTFE-0.45um-2ml,Phenomenex,Filter Vial PTFE 0.45µm 2mL,Filter Vial PTFE 0.45µm 2mL; Series: Filter Vials; Specifications: Pore Size: 045Å; 2mL filter vial with integrated PTFE 0.45µm filter,,045,,,,,,,,,,,,active
PHEN-FilterVial-Nylon-0.2um-1ml,FilterVial-Nylon-0.2um-1ml,Phenomenex,Filter Vial Nylon 0.2µm 1mL,Filter Vial Nylon 0.2µm 1mL; Series: Filter Vials; Specifications: Pore Size: 02Å; 1mL filter vial with integrated Nylon 0.2µm filter,,02,,,,,,,,,,,,active
PHEN-FilterVial-Nylon-0.2um-2ml,FilterVial-Nylon-0.2um-2ml,Phenomenex,Filter Vial Nylon 0.2µm 2mL,Filter Vial Nylon 0.2µm 2mL; Series: Filter Vials; Specifications: Pore Size: 02Å; 2mL filter vial with integrated Nylon 0.2µm filter,,02,,,,,,,,,,,,active
PHEN-FilterVial-Nylon-0.45um-1ml,FilterVial-Nylon-0.45um-1ml,Phenomenex,Filter Vial Nylon 0.45µm 1mL,Filter Vial Nylon 0.45µm 1mL; Series: Filter Vials; Specifications: Pore Size: 045Å; 1mL filter vial with integrated Nylon 0.45µm filter,,045,,,,,,,,,,,,active
PHEN-FilterVial-Nylon-0.45um-2ml,FilterVial-Nylon-0.45um-2ml,Phenomenex,Filter Vial Nylon 0.45µm 2mL,Filter Vial Nylon 0.45µm 2mL; Series: Filter Vials; Specifications: Pore Size: 045Å; 2mL filter vial with integrated Nylon 0.45µm filter,,045,,,,,,,,,,,,active
PHEN-FilterVial-PVDF-0.2um-1ml,FilterVial-PVDF-0.2um-1ml,Phenomenex,Filter Vial PVDF 0.2µm 1mL,Filter Vial PVDF 0.2µm 1mL; Series: Filter Vials; Specifications: Pore Size: 02Å; 1mL filter vial with integrated PVDF 0.2µm filter,,02,,,,,,,,,,,,active
PHEN-FilterVial-PVDF-0.2um-2ml,FilterVial-PVDF-0.2um-2ml,Phenomenex,Filter Vial PVDF 0.2µm 2mL,Filter Vial PVDF 0.2µm 2mL; Series: Filter Vials; Specifications: Pore Size: 02Å; 2mL filter vial with integrated PVDF 0.2µm filter,,02,,,,,,,,,,,,active
PHEN-FilterVial-PVDF-0.45um-1ml,FilterVial-PVDF-0.45um-1ml,Phenomenex,Filter Vial PVDF 0.45µm 1mL,Filter Vial PVDF 0.45µm 1mL; Series: Filter Vials; Specifications: Pore Size: 045Å; 1mL filter vial with integrated PVDF 0.45µm filter,,045,,,,,,,,,,,,active
PHEN-FilterVial-PVDF-0.45um-2ml,FilterVial-PVDF-0.45um-2ml,Phenomenex,Filter Vial PVDF 0.45µm 2mL,Filter Vial PVDF 0.45µm 2mL; Series: Filter Vials; Specifications: Pore Size: 045Å; 2mL filter vial with integrated PVDF 0.45µm filter,,045,,,,,,,,,,,,active
WATS-Acrodisc-PTFE-0.2um-13mm,Acrodisc-PTFE-0.2um-13mm,Waters,Acrodisc PTFE 0.2µm 13mm,"Acrodisc syringe filter, PTFE membrane, 0.2µm, 13mm",,02,,,,,,,,,,,,active
WATS-Acrodisc-PTFE-0.2um-25mm,Acrodisc-PTFE-0.2um-25mm,Waters,Acrodisc PTFE 0.2µm 25mm,"Acrodisc syringe filter, PTFE membrane, 0.2µm, 25mm",,02,,,,,,,,,,,,active
WATS-Acrodisc-PTFE-0.2um-32mm,Acrodisc-PTFE-0.2um-32mm,Waters,Acrodisc PTFE 0.2µm 32mm,"Acrodisc syringe filter, PTFE membrane, 0.2µm, 32mm",,02,,,,,,,,,,,,active
WATS-Acrodisc-PTFE-0.45um-13mm,Acrodisc-PTFE-0.45um-13mm,Waters,Acrodisc PTFE 0.45µm 13mm,"Acrodisc syringe filter, PTFE membrane, 0.45µm, 13mm",,045,,,,,,,,,,,,active
WATS-Acrodisc-PTFE-0.45um-25mm,Acrodisc-PTFE-0.45um-25mm,Waters,Acrodisc PTFE 0.45µm 25mm,"Acrodisc syringe filter, PTFE membrane, 0.45µm, 25mm",,045,,,,,,,,,,,,active
WATS-Acrodisc-PTFE-0.45um-32mm,Acrodisc-PTFE-0.45um-32mm,Waters,Acrodisc PTFE 0.45µm 32mm,"Acrodisc syringe filter, PTFE membrane, 0.45µm, 32mm",,045,,,,,,,,,,,,active
WATS-Acrodisc-PTFE-1.0um-13mm,Acrodisc-PTFE-1.0um-13mm,Waters,Acrodisc PTFE 1.0µm 13mm,"Acrodisc syringe filter, PTFE membrane, 1.0µm, 13mm",,10,,,,,,,,,,,,active
WATS-Acrodisc-PTFE-1.0um-25mm,Acrodisc-PTFE-1.0um-25mm,Waters,Acrodisc PTFE 1.0µm 25mm,"Acrodisc syringe filter, PTFE membrane, 1.0µm, 25mm",,10,,,,,,,,,,,,active
WATS-Acrodisc-PTFE-1.0um-32mm,Acrodisc-PTFE-1.0um-32mm,Waters,Acrodisc PTFE 1.0µm 32mm,"Acrodisc syringe filter, PTFE membrane, 1.0µm, 32mm",,10,,,,,,,,,,,,active
WATS-Acrodisc-Nylon-0.2um-13mm,Acrodisc-Nylon-0.2um-13mm,Waters,Acrodisc Nylon 0.2µm 13mm,"Acrodisc syringe filter, Nylon membrane, 0.2µm, 13mm",,02,,,,,,,,,,,,active
WATS-Acrodisc-Nylon-0.2um-25mm,Acrodisc-Nylon-0.2um-25mm,Waters,Acrodisc Nylon 0.2µm 25mm,"Acrodisc syringe filter, Nylon membrane, 0.2µm, 25mm",,02,,,,,,,,,,,,active
WATS-Acrodisc-Nylon-0.2um-32mm,Acrodisc-Nylon-0.2um-32mm,Waters,Acrodisc Nylon 0.2µm 32mm,"Acrodisc syringe filter, Nylon membrane, 0.2µm, 32mm",,02,,,,,,,,,,,,active
WATS-Acrodisc-Nylon-0.45um-13mm,Acrodisc-Nylon-0.45um-13mm,Waters,Acrodisc Nylon 0.45µm 13mm,"Acrodisc syringe filter, Nylon membrane, 0.45µm, 13mm",,045,,,,,,,,,,,,active
WATS-Acrodisc-Nylon-0.45um-25mm,Acrodisc-Nylon-0.45um-25mm,Waters,Acrodisc Nylon 0.45µm 25mm,"Acrodisc syringe filter, Nylon membrane, 0.45µm, 25mm",,045,,,,,,,,,,,,active
WATS-Acrodisc-Nylon-0.45um-32mm,Acrodisc-Nylon-0.45um-32mm,Waters,Acrodisc Nylon 0.45µm 32mm,"Acrodisc syringe filter, Nylon membrane, 0.45µm, 32mm",,045,,,,,,,,,,,,active
WATS-Acrodisc-Nylon-1.0um-13mm,Acrodisc-Nylon-1.0um-13mm,Waters,Acrodisc Nylon 1.0µm 13mm,"Acrodisc syringe filter, Nylon membrane, 1.0µm, 13mm",,10,,,,,,,,,,,,active
WATS-Acrodisc-Nylon-1.0um-25mm,Acrodisc-Nylon-1.0um-25mm,Waters,Acrodisc Nylon 1.0µm 25mm,"Acrodisc syringe filter, Nylon membrane, 1.0µm, 25mm",,10,,,,,,,,,,,,active
WATS-Acrodisc-Nylon-1.0um-32mm,Acrodisc-Nylon-1.0um-32mm,Waters,Acrodisc Nylon 1.0µm 32mm,"Acrodisc syringe filter, Nylon membrane, 1.0µm, 32mm",,10,,,,,,,,,,,,active
WATS-Acrodisc-PVDF-0.2um-13mm,Acrodisc-PVDF-0.2um-13mm,Waters,Acrodisc PVDF 0.2µm 13mm,"Acrodisc syringe filter, PVDF membrane, 0.2µm, 13mm",,02,,,,,,,,,,,,active
WATS-Acrodisc-PVDF-0.2um-25mm,Acrodisc-PVDF-0.2um-25mm,Waters,Acrodisc PVDF 0.2µm 25mm,"Acrodisc syringe filter, PVDF membrane, 0.2µm, 25mm",,02,,,,,,,,,,,,active
WATS-Acrodisc-PVDF-0.2um-32mm,Acrodisc-PVDF-0.2um-32mm,Waters,Acrodisc PVDF 0.2µm 32mm,"Acrodisc syringe filter, PVDF membrane, 0.2µm, 32mm",,02,,,,,,,,,,,,active
WATS-Acrodisc-PVDF-0.45um-13mm,Acrodisc-PVDF-0.45um-13mm,Waters,Acrodisc PVDF 0.45µm 13mm,"Acrodisc syringe filter, PVDF membrane, 0.45µm, 13mm",,045,,,,,,,,,,,,active
WATS-Acrodisc-PVDF-0.45um-25mm,Acrodisc-PVDF-0.45um-25mm,Waters,Acrodisc PVDF 0.45µm 25mm,"Acrodisc syringe filter, PVDF membrane, 0.45µm, 25mm",,045,,,,,,,,,,,,active
WATS-Acrodisc-PVDF-0.45um-32mm,Acrodisc-PVDF-0.45um-32mm,Waters,Acrodisc PVDF 0.45µm 32mm,"Acrodisc syringe filter, PVDF membrane, 0.45µm, 32mm",,045,,,,,,,,,,,,active
WATS-Acrodisc-PVDF-1.0um-13mm,Acrodisc-PVDF-1.0um-13mm,Waters,Acrodisc PVDF 1.0µm 13mm,"Acrodisc syringe filter, PVDF membrane, 1.0µm, 13mm",,10,,,,,,,,,,,,active
WATS-Acrodisc-PVDF-1.0um-25mm,Acrodisc-PVDF-1.0um-25mm,Waters,Acrodisc PVDF 1.0µm 25mm,"Acrodisc syringe filter, PVDF membrane, 1.0µm, 25mm",,10,,,,,,,,,,,,active
WATS-Acrodisc-PVDF-1.0um-32mm,Acrodisc-PVDF-1.0um-32mm,Waters,Acrodisc PVDF 1.0µm 32mm,"Acrodisc syringe filter, PVDF membrane, 1.0µm, 32mm",,10,,,,,,,,,,,,active
WATS-Acrodisc-PES-0.2um-13mm,Acrodisc-PES-0.2um-13mm,Waters,Acrodisc PES 0.2µm 13mm,"Acrodisc syringe filter, PES membrane, 0.2µm, 13mm",,02,,,,,,,,,,,,active
WATS-Acrodisc-PES-0.2um-25mm,Acrodisc-PES-0.2um-25mm,Waters,Acrodisc PES 0.2µm 25mm,"Acrodisc syringe filter, PES membrane, 0.2µm, 25mm",,02,,,,,,,,,,,,active
WATS-Acrodisc-PES-0.2um-32mm,Acrodisc-PES-0.2um-32mm,Waters,Acrodisc PES 0.2µm 32mm,"Acrodisc syringe filter, PES membrane, 0.2µm, 32mm",,02,,,,,,,,,,,,active
WATS-Acrodisc-PES-0.45um-13mm,Acrodisc-PES-0.45um-13mm,Waters,Acrodisc PES 0.45µm 13mm,"Acrodisc syringe filter, PES membrane, 0.45µm, 13mm",,045,,,,,,,,,,,,active
WATS-Acrodisc-PES-0.45um-25mm,Acrodisc-PES-0.45um-25mm,Waters,Acrodisc PES 0.45µm 25mm,"Acrodisc syringe filter, PES membrane, 0.45µm, 25mm",,045,,,,,,,,,,,,active
WATS-Acrodisc-PES-0.45um-32mm,Acrodisc-PES-0.45um-32mm,Waters,Acrodisc PES 0.45µm 32mm,"Acrodisc syringe filter, PES membrane, 0.45µm, 32mm",,045,,,,,,,,,,,,active
WATS-Acrodisc-PES-1.0um-13mm,Acrodisc-PES-1.0um-13mm,Waters,Acrodisc PES 1.0µm 13mm,"Acrodisc syringe filter, PES membrane, 1.0µm, 13mm",,10,,,,,,,,,,,,active
WATS-Acrodisc-PES-1.0um-25mm,Acrodisc-PES-1.0um-25mm,Waters,Acrodisc PES 1.0µm 25mm,"Acrodisc syringe filter, PES membrane, 1.0µm, 25mm",,10,,,,,,,,,,,,active
WATS-Acrodisc-PES-1.0um-32mm,Acrodisc-PES-1.0um-32mm,Waters,Acrodisc PES 1.0µm 32mm,"Acrodisc syringe filter, PES membrane, 1.0µm, 32mm",,10,,,,,,,,,,,,active
WATS-Acrodisc-GHP-0.2um-13mm,Acrodisc-GHP-0.2um-13mm,Waters,Acrodisc GHP 0.2µm 13mm,"Acrodisc syringe filter, GHP membrane, 0.2µm, 13mm",,02,,,,,,,,,,,,active
WATS-Acrodisc-GHP-0.2um-25mm,Acrodisc-GHP-0.2um-25mm,Waters,Acrodisc GHP 0.2µm 25mm,"Acrodisc syringe filter, GHP membrane, 0.2µm, 25mm",,02,,,,,,,,,,,,active
WATS-Acrodisc-GHP-0.2um-32mm,Acrodisc-GHP-0.2um-32mm,Waters,Acrodisc GHP 0.2µm 32mm,"Acrodisc syringe filter, GHP membrane, 0.2µm, 32mm",,02,,,,,,,,,,,,active
WATS-Acrodisc-GHP-0.45um-13mm,Acrodisc-GHP-0.45um-13mm,Waters,Acrodisc GHP 0.45µm 13mm,"Acrodisc syringe filter, GHP membrane, 0.45µm, 13mm",,045,,,,,,,,,,,,active
WATS-Acrodisc-GHP-0.45um-25mm,Acrodisc-GHP-0.45um-25mm,Waters,Acrodisc GHP 0.45µm 25mm,"Acrodisc syringe filter, GHP membrane, 0.45µm, 25mm",,045,,,,,,,,,,,,active
WATS-Acrodisc-GHP-0.45um-32mm,Acrodisc-GHP-0.45um-32mm,Waters,Acrodisc GHP 0.45µm 32mm,"Acrodisc syringe filter, GHP membrane, 0.45µm, 32mm",,045,,,,,,,,,,,,active
WATS-Acrodisc-GHP-1.0um-13mm,Acrodisc-GHP-1.0um-13mm,Waters,Acrodisc GHP 1.0µm 13mm,"Acrodisc syringe filter, GHP membrane, 1.0µm, 13mm",,10,,,,,,,,,,,,active
WATS-Acrodisc-GHP-1.0um-25mm,Acrodisc-GHP-1.0um-25mm,Waters,Acrodisc GHP 1.0µm 25mm,"Acrodisc syringe filter, GHP membrane, 1.0µm, 25mm",,10,,,,,,,,,,,,active
WATS-Acrodisc-GHP-1.0um-32mm,Acrodisc-GHP-1.0um-32mm,Waters,Acrodisc GHP 1.0µm 32mm,"Acrodisc syringe filter, GHP membrane, 1.0µm, 32mm",,10,,,,,,,,,,,,active
WATS-Millex-PTFE-0.1um-13mm,Millex-PTFE-0.1um-13mm,Waters,Millex PTFE 0.1µm 13mm,"Millex syringe filter, PTFE membrane, 0.1µm, 13mm",,01,,,,,,,,,,,,active
WATS-Millex-PTFE-0.1um-25mm,Millex-PTFE-0.1um-25mm,Waters,Millex PTFE 0.1µm 25mm,"Millex syringe filter, PTFE membrane, 0.1µm, 25mm",,01,,,,,,,,,,,,active
WATS-Millex-PTFE-0.1um-33mm,Millex-PTFE-0.1um-33mm,Waters,Millex PTFE 0.1µm 33mm,"Millex syringe filter, PTFE membrane, 0.1µm, 33mm",,01,,,,,,,,,,,,active
WATS-Millex-PTFE-0.22um-13mm,Millex-PTFE-0.22um-13mm,Waters,Millex PTFE 0.22µm 13mm,"Millex syringe filter, PTFE membrane, 0.22µm, 13mm",,022,,,,,,,,,,,,active
WATS-Millex-PTFE-0.22um-25mm,Millex-PTFE-0.22um-25mm,Waters,Millex PTFE 0.22µm 25mm,"Millex syringe filter, PTFE membrane, 0.22µm, 25mm",,022,,,,,,,,,,,,active
WATS-Millex-PTFE-0.22um-33mm,Millex-PTFE-0.22um-33mm,Waters,Millex PTFE 0.22µm 33mm,"Millex syringe filter, PTFE membrane, 0.22µm, 33mm",,022,,,,,,,,,,,,active
WATS-Millex-PTFE-0.45um-13mm,Millex-PTFE-0.45um-13mm,Waters,Millex PTFE 0.45µm 13mm,"Millex syringe filter, PTFE membrane, 0.45µm, 13mm",,045,,,,,,,,,,,,active
WATS-Millex-PTFE-0.45um-25mm,Millex-PTFE-0.45um-25mm,Waters,Millex PTFE 0.45µm 25mm,"Millex syringe filter, PTFE membrane, 0.45µm, 25mm",,045,,,,,,,,,,,,active
WATS-Millex-PTFE-0.45um-33mm,Millex-PTFE-0.45um-33mm,Waters,Millex PTFE 0.45µm 33mm,"Millex syringe filter, PTFE membrane, 0.45µm, 33mm",,045,,,,,,,,,,,,active
WATS-Millex-Nylon-0.1um-13mm,Millex-Nylon-0.1um-13mm,Waters,Millex Nylon 0.1µm 13mm,"Millex syringe filter, Nylon membrane, 0.1µm, 13mm",,01,,,,,,,,,,,,active
WATS-Millex-Nylon-0.1um-25mm,Millex-Nylon-0.1um-25mm,Waters,Millex Nylon 0.1µm 25mm,"Millex syringe filter, Nylon membrane, 0.1µm, 25mm",,01,,,,,,,,,,,,active
WATS-Millex-Nylon-0.1um-33mm,Millex-Nylon-0.1um-33mm,Waters,Millex Nylon 0.1µm 33mm,"Millex syringe filter, Nylon membrane, 0.1µm, 33mm",,01,,,,,,,,,,,,active
WATS-Millex-Nylon-0.22um-13mm,Millex-Nylon-0.22um-13mm,Waters,Millex Nylon 0.22µm 13mm,"Millex syringe filter, Nylon membrane, 0.22µm, 13mm",,022,,,,,,,,,,,,active
WATS-Millex-Nylon-0.22um-25mm,Millex-Nylon-0.22um-25mm,Waters,Millex Nylon 0.22µm 25mm,"Millex syringe filter, Nylon membrane, 0.22µm, 25mm",,022,,,,,,,,,,,,active
WATS-Millex-Nylon-0.22um-33mm,Millex-Nylon-0.22um-33mm,Waters,Millex Nylon 0.22µm 33mm,"Millex syringe filter, Nylon membrane, 0.22µm, 33mm",,022,,,,,,,,,,,,active
WATS-Millex-Nylon-0.45um-13mm,Millex-Nylon-0.45um-13mm,Waters,Millex Nylon 0.45µm 13mm,"Millex syringe filter, Nylon membrane, 0.45µm, 13mm",,045,,,,,,,,,,,,active
WATS-Millex-Nylon-0.45um-25mm,Millex-Nylon-0.45um-25mm,Waters,Millex Nylon 0.45µm 25mm,"Millex syringe filter, Nylon membrane, 0.45µm, 25mm",,045,,,,,,,,,,,,active
WATS-Millex-Nylon-0.45um-33mm,Millex-Nylon-0.45um-33mm,Waters,Millex Nylon 0.45µm 33mm,"Millex syringe filter, Nylon membrane, 0.45µm, 33mm",,045,,,,,,,,,,,,active
WATS-Millex-PVDF-0.1um-13mm,Millex-PVDF-0.1um-13mm,Waters,Millex PVDF 0.1µm 13mm,"Millex syringe filter, PVDF membrane, 0.1µm, 13mm",,01,,,,,,,,,,,,active
WATS-Millex-PVDF-0.1um-25mm,Millex-PVDF-0.1um-25mm,Waters,Millex PVDF 0.1µm 25mm,"Millex syringe filter, PVDF membrane, 0.1µm, 25mm",,01,,,,,,,,,,,,active
WATS-Millex-PVDF-0.1um-33mm,Millex-PVDF-0.1um-33mm,Waters,Millex PVDF 0.1µm 33mm,"Millex syringe filter, PVDF membrane, 0.1µm, 33mm",,01,,,,,,,,,,,,active
WATS-Millex-PVDF-0.22um-13mm,Millex-PVDF-0.22um-13mm,Waters,Millex PVDF 0.22µm 13mm,"Millex syringe filter, PVDF membrane, 0.22µm, 13mm",,022,,,,,,,,,,,,active
WATS-Millex-PVDF-0.22um-25mm,Millex-PVDF-0.22um-25mm,Waters,Millex PVDF 0.22µm 25mm,"Millex syringe filter, PVDF membrane, 0.22µm, 25mm",,022,,,,,,,,,,,,active
WATS-Millex-PVDF-0.22um-33mm,Millex-PVDF-0.22um-33mm,Waters,Millex PVDF 0.22µm 33mm,"Millex syringe filter, PVDF membrane, 0.22µm, 33mm",,022,,,,,,,,,,,,active
WATS-Millex-PVDF-0.45um-13mm,Millex-PVDF-0.45um-13mm,Waters,Millex PVDF 0.45µm 13mm,"Millex syringe filter, PVDF membrane, 0.45µm, 13mm",,045,,,,,,,,,,,,active
WATS-Millex-PVDF-0.45um-25mm,Millex-PVDF-0.45um-25mm,Waters,Millex PVDF 0.45µm 25mm,"Millex syringe filter, PVDF membrane, 0.45µm, 25mm",,045,,,,,,,,,,,,active
WATS-Millex-PVDF-0.45um-33mm,Millex-PVDF-0.45um-33mm,Waters,Millex PVDF 0.45µm 33mm,"Millex syringe filter, PVDF membrane, 0.45µm, 33mm",,045,,,,,,,,,,,,active
AGIL-Captiva-PTFE-0.2um-13mm,Captiva-PTFE-0.2um-13mm,Agilent,Captiva PTFE 0.2µm 13mm,"Captiva syringe filter, PTFE membrane, 0.2µm, 13mm",,02,,,,,,,,,,,,active
AGIL-Captiva-PTFE-0.2um-25mm,Captiva-PTFE-0.2um-25mm,Agilent,Captiva PTFE 0.2µm 25mm,"Captiva syringe filter, PTFE membrane, 0.2µm, 25mm",,02,,,,,,,,,,,,active
AGIL-Captiva-PTFE-0.45um-13mm,Captiva-PTFE-0.45um-13mm,Agilent,Captiva PTFE 0.45µm 13mm,"Captiva syringe filter, PTFE membrane, 0.45µm, 13mm",,045,,,,,,,,,,,,active
AGIL-Captiva-PTFE-0.45um-25mm,Captiva-PTFE-0.45um-25mm,Agilent,Captiva PTFE 0.45µm 25mm,"Captiva syringe filter, PTFE membrane, 0.45µm, 25mm",,045,,,,,,,,,,,,active
AGIL-Captiva-Nylon-0.2um-13mm,Captiva-Nylon-0.2um-13mm,Agilent,Captiva Nylon 0.2µm 13mm,"Captiva syringe filter, Nylon membrane, 0.2µm, 13mm",,02,,,,,,,,,,,,active
AGIL-Captiva-Nylon-0.2um-25mm,Captiva-Nylon-0.2um-25mm,Agilent,Captiva Nylon 0.2µm 25mm,"Captiva syringe filter, Nylon membrane, 0.2µm, 25mm",,02,,,,,,,,,,,,active
AGIL-Captiva-Nylon-0.45um-13mm,Captiva-Nylon-0.45um-13mm,Agilent,Captiva Nylon 0.45µm 13mm,"Captiva syringe filter, Nylon membrane, 0.45µm, 13mm",,045,,,,,,,,,,,,active
AGIL-Captiva-Nylon-0.45um-25mm,Captiva-Nylon-0.45um-25mm,Agilent,Captiva Nylon 0.45µm 25mm,"Captiva syringe filter, Nylon membrane, 0.45µm, 25mm",,045,,,,,,,,,,,,active
AGIL-Captiva-PVDF-0.2um-13mm,Captiva-PVDF-0.2um-13mm,Agilent,Captiva PVDF 0.2µm 13mm,"Captiva syringe filter, PVDF membrane, 0.2µm, 13mm",,02,,,,,,,,,,,,active
AGIL-Captiva-PVDF-0.2um-25mm,Captiva-PVDF-0.2um-25mm,Agilent,Captiva PVDF 0.2µm 25mm,"Captiva syringe filter, PVDF membrane, 0.2µm, 25mm",,02,,,,,,,,,,,,active
AGIL-Captiva-PVDF-0.45um-13mm,Captiva-PVDF-0.45um-13mm,Agilent,Captiva PVDF 0.45µm 13mm,"Captiva syringe filter, PVDF membrane, 0.45µm, 13mm",,045,,,,,,,,,,,,active
AGIL-Captiva-PVDF-0.45um-25mm,Captiva-PVDF-0.45um-25mm,Agilent,Captiva PVDF 0.45µm 25mm,"Captiva syringe filter, PVDF membrane, 0.45µm, 25mm",,045,,,,,,,,,,,,active
