productId,partNumber,brand,name,description,descriptionQuality,specifications
DAIC-87594,87594,Daicel,87594,"CHIRALPAK® IG-3 2.1x150mm, 3 micron. Compatible with HPLC and UHPLC (Normal Phase and Reversed-Phase) and SFC",medium,"{""Techniques"": ""Analytical columns - SFC mode, Analytical columns - HPLC mode - Normal Phase, Analytical columns - HPLC mode - Reversed-Phase, Analytical columns - UHPLC mode"", ""Selectors"": ""Immobilized Polysaccharide phases"", ""Particle Size"": ""3 μm"", ""Inner Diameter"": ""2.1 mm"", ""Column Length"": ""150 mm""}"
DAIC-87595,87595,Daicel,87595,"CHIRALPAK® IG-3 2.1x250mm, 3 micron. Compatible with HPLC and UHPLC (Normal Phase and Reversed-Phase) and SFC",medium,"{""Techniques"": ""Analytical columns - SFC mode, Analytical columns - HPLC mode - Normal Phase, Analytical columns - HPLC mode - Reversed-Phase, Analytical columns - UHPLC mode"", ""Selectors"": ""Immobilized Polysaccharide phases"", ""Particle Size"": ""3 μm"", ""Inner Diameter"": ""2.1 mm"", ""Column Length"": ""250 mm""}"
DAIC-89511,89511,Daicel,89511,"CHIRALPAK® IH-3 4.0x10mm, 3 micron. Guard Cartridges (3) Compatible with HPLC (Normal Phase and Reversed-Phase) and SFC",medium,"{""Techniques"": ""Analytical columns - SFC mode, Analytical columns - HPLC mode - Normal Phase, Analytical columns - HPLC mode - Reversed-Phase, Analytical columns - Guards, Cartridges, Holders, Other, Column Accessories"", ""Selectors"": ""Immobilized Polysaccharide phases"", ""Particle Size"": ""3 μm"", ""Inner Diameter"": ""4.0 mm"", ""Column Length"": ""10 mm""}"
DAIC-89522,89522,Daicel,89522,"CHIRALPAK® IH-3 4.6x50mm, 3 micron. Compatible with HPLC (Normal Phase and Reversed-Phase) and SFC",low,"{""Techniques"": ""Analytical columns - SFC mode, Analytical columns - HPLC mode - Normal Phase, Analytical columns - HPLC mode - Reversed-Phase"", ""Selectors"": ""Immobilized Polysaccharide phases"", ""Particle Size"": ""3 μm"", ""Inner Diameter"": ""4.6 mm"", ""Column Length"": ""50 mm""}"
DAIC-89523,89523,Daicel,89523,"CHIRALPAK® IH-3 4.6x100mm, 3 micron. Compatible with HPLC (Normal Phase and Reversed-Phase) and SFC",low,"{""Techniques"": ""Analytical columns - SFC mode, Analytical columns - HPLC mode - Normal Phase, Analytical columns - HPLC mode - Reversed-Phase"", ""Selectors"": ""Immobilized Polysaccharide phases"", ""Particle Size"": ""3 μm"", ""Inner Diameter"": ""4.6 mm"", ""Column Length"": ""100 mm""}"
DAIC-89524,89524,Daicel,89524,"CHIRALPAK® IH-3 4.6x150mm, 3 micron. Compatible with HPLC (Normal Phase and Reversed-Phase) and SFC",low,"{""Techniques"": ""Analytical columns - SFC mode, Analytical columns - HPLC mode - Normal Phase, Analytical columns - HPLC mode - Reversed-Phase"", ""Selectors"": ""Immobilized Polysaccharide phases"", ""Particle Size"": ""3 μm"", ""Inner Diameter"": ""4.6 mm"", ""Column Length"": ""150 mm""}"
DAIC-89525,89525,Daicel,89525,"CHIRALPAK® IH-3 4.6x250mm, 3 micron. Compatible with HPLC (Normal Phase and Reversed-phase) and SFC",low,"{""Techniques"": ""Analytical columns - SFC mode, Analytical columns - HPLC mode - Normal Phase, Analytical columns - HPLC mode - Reversed-Phase"", ""Selectors"": ""Immobilized Polysaccharide phases"", ""Particle Size"": ""3 μm"", ""Inner Diameter"": ""4.6 mm"", ""Column Length"": ""250 mm""}"
DAIC-89594,89594,Daicel,89594,"CHIRALPAK® IH-3 2.1x150mm, 3 micron. Compatible with HPLC and UHPLC (Normal Phase and Reversed-Phase) and SFC",medium,"{""Techniques"": ""Analytical columns - SFC mode, Analytical columns - HPLC mode - Normal Phase, Analytical columns - HPLC mode - Reversed-Phase, Analytical columns - UHPLC mode"", ""Selectors"": ""Immobilized Polysaccharide phases"", ""Particle Size"": ""3 μm"", ""Inner Diameter"": ""2.1 mm"", ""Column Length"": ""150 mm""}"
DAIC-89595,89595,Daicel,89595,"CHIRALPAK® IH-3 2.1x250mm, 3 micron. Compatible with HPLC and UHPLC (Normal Phase and Reversed-Phase) and SFC",medium,"{""Techniques"": ""Analytical columns - SFC mode, Analytical columns - HPLC mode - Normal Phase, Analytical columns - HPLC mode - Reversed-Phase, Analytical columns - UHPLC mode"", ""Selectors"": ""Immobilized Polysaccharide phases"", ""Particle Size"": ""3 μm"", ""Inner Diameter"": ""2.1 mm"", ""Column Length"": ""250 mm""}"
DAIC-90511,90511,Daicel,90511,"CHIRALPAK® IJ-3 4.0x10mm, 3 micron. Guard Cartridges (3) Compatible with HPLC (Normal Phase and Reversed-Phase) and SFC",medium,"{""Techniques"": ""Analytical columns - SFC mode, Analytical columns - HPLC mode - Normal Phase, Analytical columns - HPLC mode - Reversed-Phase, Analytical columns - Guards, Cartridges, Holders, Other, Column Accessories"", ""Selectors"": ""Immobilized Polysaccharide phases"", ""Particle Size"": ""3 μm"", ""Inner Diameter"": ""4.0 mm"", ""Column Length"": ""10 mm""}"
DAIC-90522,90522,Daicel,90522,"CHIRALPAK® IJ-3 4.6x50mm, 3 micron. Compatible with HPLC (Normal Phase and Reversed-Phase) and SFC",low,"{""Techniques"": ""Analytical columns - SFC mode, Analytical columns - HPLC mode - Normal Phase, Analytical columns - HPLC mode - Reversed-Phase"", ""Selectors"": ""Immobilized Polysaccharide phases"", ""Particle Size"": ""3 μm"", ""Inner Diameter"": ""4.6 mm"", ""Column Length"": ""50 mm""}"
DAIC-90523,90523,Daicel,90523,"CHIRALPAK® IJ-3 4.6x100mm, 3 micron. Compatible with HPLC (Normal Phase and Reversed-Phase) and SFC",low,"{""Techniques"": ""Analytical columns - SFC mode, Analytical columns - HPLC mode - Normal Phase, Analytical columns - HPLC mode - Reversed-Phase"", ""Selectors"": ""Immobilized Polysaccharide phases"", ""Particle Size"": ""3 μm"", ""Inner Diameter"": ""4.6 mm"", ""Column Length"": ""100 mm""}"
DAIC-90524,90524,Daicel,90524,"CHIRALPAK® IJ-3 4.6x150mm, 3 micron. Compatible with HPLC (Normal Phase and Reversed-Phase) and SFC",low,"{""Techniques"": ""Analytical columns - SFC mode, Analytical columns - HPLC mode - Normal Phase, Analytical columns - HPLC mode - Reversed-Phase"", ""Selectors"": ""Immobilized Polysaccharide phases"", ""Particle Size"": ""3 μm"", ""Inner Diameter"": ""4.6 mm"", ""Column Length"": ""150 mm""}"
DAIC-90525,90525,Daicel,90525,"CHIRALPAK® IJ-3 4.6x250mm, 3 micron. Compatible with HPLC (Normal Phase and Reversed-phase) and SFC",low,"{""Techniques"": ""Analytical columns - SFC mode, Analytical columns - HPLC mode - Normal Phase, Analytical columns - HPLC mode - Reversed-Phase"", ""Selectors"": ""Immobilized Polysaccharide phases"", ""Particle Size"": ""3 μm"", ""Inner Diameter"": ""4.6 mm"", ""Column Length"": ""250 mm""}"
DAIC-90594,90594,Daicel,90594,"CHIRALPAK® IJ-3 2.1x150mm, 3 micron. Compatible with HPLC and UHPLC (Normal Phase and Reversed-Phase) and SFC",medium,"{""Techniques"": ""Analytical columns - SFC mode, Analytical columns - HPLC mode - Normal Phase, Analytical columns - HPLC mode - Reversed-Phase, Analytical columns - UHPLC mode"", ""Selectors"": ""Immobilized Polysaccharide phases"", ""Particle Size"": ""3 μm"", ""Inner Diameter"": ""2.1 mm"", ""Column Length"": ""150 mm""}"
DAIC-90595,90595,Daicel,90595,"CHIRALPAK® IJ-3 2.1x250mm, 3 micron. Compatible with HPLC and UHPLC (Normal Phase and Reversed-Phase) and SFC",medium,"{""Techniques"": ""Analytical columns - SFC mode, Analytical columns - HPLC mode - Normal Phase, Analytical columns - HPLC mode - Reversed-Phase, Analytical columns - UHPLC mode"", ""Selectors"": ""Immobilized Polysaccharide phases"", ""Particle Size"": ""3 μm"", ""Inner Diameter"": ""2.1 mm"", ""Column Length"": ""250 mm""}"
DAIC-91511,91511,Daicel,91511,"CHIRALPAK® IK-3 4.0x10mm, 3 micron. Guard Cartridges (3) Compatible with HPLC (Normal Phase and Reversed-Phase) and SFC",medium,"{""Techniques"": ""Analytical columns - SFC mode, Analytical columns - HPLC mode - Normal Phase, Analytical columns - HPLC mode - Reversed-Phase, Analytical columns - Guards, Cartridges, Holders, Other, Column Accessories"", ""Selectors"": ""Immobilized Polysaccharide phases"", ""Particle Size"": ""3 μm"", ""Inner Diameter"": ""4.0 mm"", ""Column Length"": ""10 mm""}"
DAIC-91522,91522,Daicel,91522,"CHIRALPAK® IK-3 4.6x50mm, 3 micron. Compatible with HPLC (Normal Phase and Reversed-Phase) and SFC",low,"{""Techniques"": ""Analytical columns - SFC mode, Analytical columns - HPLC mode - Normal Phase, Analytical columns - HPLC mode - Reversed-Phase"", ""Selectors"": ""Immobilized Polysaccharide phases"", ""Particle Size"": ""3 μm"", ""Inner Diameter"": ""4.6 mm"", ""Column Length"": ""50 mm""}"
DAIC-91523,91523,Daicel,91523,"CHIRALPAK® IK-3 4.6x100mm, 3 micron. Compatible with HPLC (Normal Phase and Reversed-Phase) and SFC",low,"{""Techniques"": ""Analytical columns - SFC mode, Analytical columns - HPLC mode - Normal Phase, Analytical columns - HPLC mode - Reversed-Phase"", ""Selectors"": ""Immobilized Polysaccharide phases"", ""Particle Size"": ""3 μm"", ""Inner Diameter"": ""4.6 mm"", ""Column Length"": ""100 mm""}"
DAIC-91524,91524,Daicel,91524,"CHIRALPAK® IK-3 4.6x150mm, 3 micron. Compatible with HPLC (Normal Phase and Reversed-Phase) and SFC",low,"{""Techniques"": ""Analytical columns - SFC mode, Analytical columns - HPLC mode - Normal Phase, Analytical columns - HPLC mode - Reversed-Phase"", ""Selectors"": ""Immobilized Polysaccharide phases"", ""Particle Size"": ""3 μm"", ""Inner Diameter"": ""4.6 mm"", ""Column Length"": ""150 mm""}"
DAIC-91525,91525,Daicel,91525,"CHIRALPAK® IK-3 4.6x250mm, 3 micron. Compatible with HPLC (Normal Phase and Reversed-phase) and SFC",low,"{""Techniques"": ""Analytical columns - SFC mode, Analytical columns - HPLC mode - Normal Phase, Analytical columns - HPLC mode - Reversed-Phase"", ""Selectors"": ""Immobilized Polysaccharide phases"", ""Particle Size"": ""3 μm"", ""Inner Diameter"": ""4.6 mm"", ""Column Length"": ""250 mm""}"
DAIC-91594,91594,Daicel,91594,"CHIRALPAK® IK-3 2.1x150mm, 3 micron. Compatible with HPLC and UHPLC (Normal Phase and Reversed-Phase) and SFC",medium,"{""Techniques"": ""Analytical columns - SFC mode, Analytical columns - HPLC mode - Normal Phase, Analytical columns - HPLC mode - Reversed-Phase, Analytical columns - UHPLC mode"", ""Selectors"": ""Immobilized Polysaccharide phases"", ""Particle Size"": ""3 μm"", ""Inner Diameter"": ""2.1 mm"", ""Column Length"": ""150 mm""}"
DAIC-91595,91595,Daicel,91595,"CHIRALPAK® IK-3 2.1x250mm, 3 micron. Compatible with HPLC and UHPLC (Normal Phase and Reversed-Phase) and SFC",medium,"{""Techniques"": ""Analytical columns - SFC mode, Analytical columns - HPLC mode - Normal Phase, Analytical columns - HPLC mode - Reversed-Phase, Analytical columns - UHPLC mode"", ""Selectors"": ""Immobilized Polysaccharide phases"", ""Particle Size"": ""3 μm"", ""Inner Diameter"": ""2.1 mm"", ""Column Length"": ""250 mm""}"
DAIC-92511,92511,Daicel,92511,"CHIRALPAK® IM-3 4.0x10mm, 3 micron. Guard Cartridges (3) Compatible with HPLC (Normal Phase and Reversed-Phase) and SFC",medium,"{""Techniques"": ""Analytical columns - SFC mode, Analytical columns - HPLC mode - Normal Phase, Analytical columns - HPLC mode - Reversed-Phase, Analytical columns - Guards, Cartridges, Holders, Other, Column Accessories"", ""Selectors"": ""Immobilized Polysaccharide phases"", ""Particle Size"": ""3 μm"", ""Inner Diameter"": ""4.0 mm"", ""Column Length"": ""10 mm""}"
DAIC-92522,92522,Daicel,92522,"CHIRALPAK® IM-3 4.6x50mm, 3 micron. Compatible with HPLC (Normal Phase and Reversed-Phase) and SFC",low,"{""Techniques"": ""Analytical columns - SFC mode, Analytical columns - HPLC mode - Normal Phase, Analytical columns - HPLC mode - Reversed-Phase"", ""Selectors"": ""Immobilized Polysaccharide phases"", ""Particle Size"": ""3 μm"", ""Inner Diameter"": ""4.6 mm"", ""Column Length"": ""50 mm""}"
DAIC-92523,92523,Daicel,92523,"CHIRALPAK® IM-3 4.6x100mm, 3 micron. Compatible with HPLC (Normal Phase and Reversed-Phase) and SFC",low,"{""Techniques"": ""Analytical columns - SFC mode, Analytical columns - HPLC mode - Normal Phase, Analytical columns - HPLC mode - Reversed-Phase"", ""Selectors"": ""Immobilized Polysaccharide phases"", ""Particle Size"": ""3 μm"", ""Inner Diameter"": ""4.6 mm"", ""Column Length"": ""100 mm""}"
DAIC-92524,92524,Daicel,92524,"CHIRALPAK® IM-3 4.6x150mm, 3 micron. Compatible with HPLC (Normal Phase and Reversed-Phase) and SFC",low,"{""Techniques"": ""Analytical columns - SFC mode, Analytical columns - HPLC mode - Normal Phase, Analytical columns - HPLC mode - Reversed-Phase"", ""Selectors"": ""Immobilized Polysaccharide phases"", ""Particle Size"": ""3 μm"", ""Inner Diameter"": ""4.6 mm"", ""Column Length"": ""150 mm""}"
DAIC-92525,92525,Daicel,92525,"CHIRALPAK® IM-3 4.6x250mm, 3 micron. Compatible with HPLC (Normal Phase and Reversed-phase) and SFC",low,"{""Techniques"": ""Analytical columns - SFC mode, Analytical columns - HPLC mode - Normal Phase, Analytical columns - HPLC mode - Reversed-Phase"", ""Selectors"": ""Immobilized Polysaccharide phases"", ""Particle Size"": ""3 μm"", ""Inner Diameter"": ""4.6 mm"", ""Column Length"": ""250 mm""}"
DAIC-92594,92594,Daicel,92594,"CHIRALPAK® IM-3 2.1x150mm, 3 micron. Compatible with HPLC and UHPLC (Normal Phase and Reversed-Phase) and SFC",medium,"{""Techniques"": ""Analytical columns - SFC mode, Analytical columns - HPLC mode - Normal Phase, Analytical columns - HPLC mode - Reversed-Phase, Analytical columns - UHPLC mode"", ""Selectors"": ""Immobilized Polysaccharide phases"", ""Particle Size"": ""3 μm"", ""Inner Diameter"": ""2.1 mm"", ""Column Length"": ""150 mm""}"
DAIC-92595,92595,Daicel,92595,"CHIRALPAK® IM-3 2.1x250mm, 3 micron. Compatible with HPLC and UHPLC (Normal Phase and Reversed-Phase) and SFC",medium,"{""Techniques"": ""Analytical columns - SFC mode, Analytical columns - HPLC mode - Normal Phase, Analytical columns - HPLC mode - Reversed-Phase, Analytical columns - UHPLC mode"", ""Selectors"": ""Immobilized Polysaccharide phases"", ""Particle Size"": ""3 μm"", ""Inner Diameter"": ""2.1 mm"", ""Column Length"": ""250 mm""}"
DAIC-80311,80311,Daicel,"80311
CHIRALPAK® IA","CHIRALPAK® IA 4.0x10mm, 5 micron. Guard Cartridges (3) Compatible with HPLC (Normal Phase and Reversed-Phase) and SFC",medium,"{""Techniques"": ""Analytical columns - SFC mode, Analytical columns - HPLC mode - Normal Phase, Analytical columns - HPLC mode - Reversed-Phase, Analytical columns - Guards, Cartridges, Holders, Other, Column Accessories"", ""Selectors"": ""Immobilized Polysaccharide phases"", ""Particle Size"": ""5 μm"", ""Inner Diameter"": ""4.0 mm"", ""Column Length"": ""10 mm"", ""Product Series"": ""CHIRALPAK® IA""}"
DAIC-80324,80324,Daicel,"80324
CHIRALPAK® IA","CHIRALPAK® IA 4.6x150mm, 5 micron. Compatible with HPLC (Normal Phase and Reversed-Phase) and SFC",low,"{""Techniques"": ""Analytical columns - SFC mode, Analytical columns - HPLC mode - Normal Phase, Analytical columns - HPLC mode - Reversed-Phase"", ""Selectors"": ""Immobilized Polysaccharide phases"", ""Particle Size"": ""5 μm"", ""Inner Diameter"": ""4.6 mm"", ""Column Length"": ""150 mm"", ""Product Series"": ""CHIRALPAK® IA""}"
DAIC-80325,80325,Daicel,"80325
CHIRALPAK® IA","CHIRALPAK® IA 4.6x250mm, 5 micron. Compatible with HPLC (Normal Phase and Reversed-Phase) and SFC",low,"{""Techniques"": ""Analytical columns - SFC mode, Analytical columns - HPLC mode - Normal Phase, Analytical columns - HPLC mode - Reversed-Phase"", ""Selectors"": ""Immobilized Polysaccharide phases"", ""Particle Size"": ""5 μm"", ""Inner Diameter"": ""4.6 mm"", ""Column Length"": ""250 mm"", ""Product Series"": ""CHIRALPAK® IA""}"
DAIC-80337,80337,Daicel,"80337
CHIRALPAK® IA","CHIRALPAK® IA 10x20mm, 5 micron, Guard. Compatible with HPLC (Normal Phase and Reversed-Phase)",low,"{""Techniques"": ""Semi-Prep/Prep Columns - HPLC mode - Normal Phase, Semi-Prep/Prep Columns - HPLC mode - Reversed-Phase, Semi-prep columns - Guards, Filters, Jacket, Other"", ""Selectors"": ""Immobilized Polysaccharide phases"", ""Particle Size"": ""5 μm"", ""Inner Diameter"": ""10 mm"", ""Column Length"": ""20 mm"", ""Product Series"": ""CHIRALPAK® IA""}"
DAIC-80335,80335,Daicel,"80335
CHIRALPAK® IA","CHIRALPAK® IA 10x250mm, 5 micron. Compatible with HPLC (Normal Phase and Reversed-Phase)",low,"{""Techniques"": ""Semi-Prep/Prep Columns - HPLC mode - Normal Phase, Semi-Prep/Prep Columns - HPLC mode - Reversed-Phase"", ""Selectors"": ""Immobilized Polysaccharide phases"", ""Particle Size"": ""5 μm"", ""Inner Diameter"": ""10 mm"", ""Column Length"": ""250 mm"", ""Product Series"": ""CHIRALPAK® IA""}"
DAIC-80345,80345,Daicel,"80345
CHIRALPAK® IA","CHIRALPAK® IA 20x250mm, 5 micron. Compatible with HPLC (Normal Phase and Reversed-Phase)",low,"{""Techniques"": ""Semi-Prep/Prep Columns - HPLC mode - Normal Phase, Semi-Prep/Prep Columns - HPLC mode - Reversed-Phase"", ""Selectors"": ""Immobilized Polysaccharide phases"", ""Particle Size"": ""5 μm"", ""Inner Diameter"": ""20 mm"", ""Column Length"": ""250 mm"", ""Product Series"": ""CHIRALPAK® IA""}"
DAIC-80394,80394,Daicel,"80394
CHIRALPAK® IA","CHIRALPAK® IA 2.1x150mm, 5 micron. Compatible with HPLC (Normal Phase and Reversed-Phase) and SFC",low,"{""Techniques"": ""Analytical columns - SFC mode, Analytical columns - HPLC mode - Normal Phase, Analytical columns - HPLC mode - Reversed-Phase"", ""Selectors"": ""Immobilized Polysaccharide phases"", ""Particle Size"": ""5 μm"", ""Inner Diameter"": ""2.1 mm"", ""Column Length"": ""150 mm"", ""Product Series"": ""CHIRALPAK® IA""}"
DAIC-80395,80395,Daicel,Page not found,,none,{}
DAIC-81311,81311,Daicel,"81311
CHIRALPAK® IB","CHIRALPAK® IB 4.0x10mm, 5 micron. Guard Cartridges (3) Compatible with HPLC (Normal Phase and Reversed-Phase) and SFC",medium,"{""Techniques"": ""Analytical columns - SFC mode, Analytical columns - HPLC mode - Normal Phase, Analytical columns - HPLC mode - Reversed-Phase, Analytical columns - Guards, Cartridges, Holders, Other, Column Accessories"", ""Selectors"": ""Immobilized Polysaccharide phases"", ""Particle Size"": ""5 μm"", ""Inner Diameter"": ""4.0 mm"", ""Column Length"": ""10 mm"", ""Product Series"": ""CHIRALPAK® IB""}"
DAIC-81324,81324,Daicel,"81324
CHIRALPAK® IB","CHIRALPAK® IB 4.6x150mm, 5 micron. Compatible with HPLC (Normal Phase and Reversed-Phase) and SFC",low,"{""Techniques"": ""Analytical columns - SFC mode, Analytical columns - HPLC mode - Normal Phase, Analytical columns - HPLC mode - Reversed-Phase"", ""Selectors"": ""Immobilized Polysaccharide phases"", ""Particle Size"": ""5 μm"", ""Inner Diameter"": ""4.6 mm"", ""Column Length"": ""150 mm"", ""Product Series"": ""CHIRALPAK® IB""}"
DAIC-81325,81325,Daicel,"81325
CHIRALPAK® IB","CHIRALPAK® IB 4.6x250mm, 5 micron. Compatible with HPLC (Normal Phase and Reversed-Phase) and SFC",low,"{""Techniques"": ""Analytical columns - SFC mode, Analytical columns - HPLC mode - Normal Phase, Analytical columns - HPLC mode - Reversed-Phase"", ""Selectors"": ""Immobilized Polysaccharide phases"", ""Particle Size"": ""5 μm"", ""Inner Diameter"": ""4.6 mm"", ""Column Length"": ""250 mm"", ""Product Series"": ""CHIRALPAK® IB""}"
DAIC-81337,81337,Daicel,"81337
CHIRALPAK® IB","CHIRALPAK® IB 10x20mm, 5 micron, Guard. Compatible with HPLC (Normal Phase and Reversed-Phase)",low,"{""Techniques"": ""Semi-Prep/Prep Columns - HPLC mode - Normal Phase, Semi-Prep/Prep Columns - HPLC mode - Reversed-Phase, Semi-prep columns - Guards, Filters, Jacket, Other"", ""Selectors"": ""Immobilized Polysaccharide phases"", ""Particle Size"": ""5 μm"", ""Inner Diameter"": ""10 mm"", ""Column Length"": ""20 mm"", ""Product Series"": ""CHIRALPAK® IB""}"
DAIC-81335,81335,Daicel,"81335
CHIRALPAK® IB","CHIRALPAK® IB 10x250mm, 5 micron. Compatible with HPLC (Normal Phase and Reversed-Phase)",low,"{""Techniques"": ""Semi-Prep/Prep Columns - HPLC mode - Normal Phase, Semi-Prep/Prep Columns - HPLC mode - Reversed-Phase"", ""Selectors"": ""Immobilized Polysaccharide phases"", ""Particle Size"": ""5 μm"", ""Inner Diameter"": ""10 mm"", ""Column Length"": ""250 mm"", ""Product Series"": ""CHIRALPAK® IB""}"
DAIC-81345,81345,Daicel,"81345
CHIRALPAK® IB","CHIRALPAK® IB 20x250mm, 5 micron. Compatible with HPLC (Normal Phase and Reversed-Phase)",low,"{""Techniques"": ""Semi-Prep/Prep Columns - HPLC mode - Normal Phase, Semi-Prep/Prep Columns - HPLC mode - Reversed-Phase"", ""Selectors"": ""Immobilized Polysaccharide phases"", ""Particle Size"": ""5 μm"", ""Inner Diameter"": ""20 mm"", ""Column Length"": ""250 mm"", ""Product Series"": ""CHIRALPAK® IB""}"
DAIC-81394,81394,Daicel,"81394
CHIRALPAK® IB","CHIRALPAK® IB 2.1x150mm, 5 micron. Compatible with HPLC (Normal Phase and Reversed-Phase) and SFC",low,"{""Techniques"": ""Analytical columns - SFC mode, Analytical columns - HPLC mode - Normal Phase, Analytical columns - HPLC mode - Reversed-Phase"", ""Selectors"": ""Immobilized Polysaccharide phases"", ""Particle Size"": ""5 μm"", ""Inner Diameter"": ""2.1 mm"", ""Column Length"": ""150 mm"", ""Product Series"": ""CHIRALPAK® IB""}"
DAIC-81395,81395,Daicel,Page not found,,none,{}
DAIC-88311,88311,Daicel,CHIRALPAK® IB N,"CHIRALPAK® IB N-5 4.0x10mm, 5 micron. Guard Cartridges (3) Compatible with HPLC (Normal Phase and Reversed-Phase) and SFC",medium,"{""Techniques"": ""Analytical columns - SFC mode, Analytical columns - HPLC mode - Normal Phase, Analytical columns - HPLC mode - Reversed-Phase, Analytical columns - Guards, Cartridges, Holders, Other, Column Accessories"", ""Selectors"": ""Immobilized Polysaccharide phases"", ""Particle Size"": ""5 μm"", ""Inner Diameter"": ""4.0 mm"", ""Column Length"": ""10 mm"", ""Product Series"": ""CHIRALPAK® IB""}"
DAIC-88324,88324,Daicel,CHIRALPAK® IB N,"CHIRALPAK® IB N-5 4.6x150mm, 5 micron. Compatible with HPLC (Normal Phase and Reversed-Phase) and SFC",medium,"{""Techniques"": ""Analytical columns - SFC mode, Analytical columns - HPLC mode - Normal Phase, Analytical columns - HPLC mode - Reversed-Phase"", ""Selectors"": ""Immobilized Polysaccharide phases"", ""Particle Size"": ""5 μm"", ""Inner Diameter"": ""4.6 mm"", ""Column Length"": ""150 mm"", ""Product Series"": ""CHIRALPAK® IB""}"
DAIC-88325,88325,Daicel,CHIRALPAK® IB N,"CHIRALPAK® IB N-5 4.6x250mm, 5 micron. Compatible with HPLC (Normal Phase and Reversed-Phase) and SFC",medium,"{""Techniques"": ""Analytical columns - SFC mode, Analytical columns - HPLC mode - Normal Phase, Analytical columns - HPLC mode - Reversed-Phase"", ""Selectors"": ""Immobilized Polysaccharide phases"", ""Particle Size"": ""5 μm"", ""Inner Diameter"": ""4.6 mm"", ""Column Length"": ""250 mm"", ""Product Series"": ""CHIRALPAK® IB""}"
DAIC-88337,88337,Daicel,CHIRALPAK® IB N,"CHIRALPAK® IB N-5 10x20mm, 5 micron, Guard. Compatible with HPLC (Normal Phase and Reversed-Phase)",low,"{""Techniques"": ""Semi-Prep/Prep Columns - HPLC mode - Normal Phase, Semi-Prep/Prep Columns - HPLC mode - Reversed-Phase, Semi-prep columns - Guards, Filters, Jacket, Other"", ""Selectors"": ""Immobilized Polysaccharide phases"", ""Particle Size"": ""5 μm"", ""Inner Diameter"": ""10 mm"", ""Column Length"": ""20 mm"", ""Product Series"": ""CHIRALPAK® IB""}"
DAIC-88335,88335,Daicel,CHIRALPAK® IB N,"CHIRALPAK® IB N-5 10x250mm, 5 micron. Compatible with HPLC (Normal Phase and Reversed-Phase)",low,"{""Techniques"": ""Semi-Prep/Prep Columns - HPLC mode - Normal Phase, Semi-Prep/Prep Columns - HPLC mode - Reversed-Phase"", ""Selectors"": ""Immobilized Polysaccharide phases"", ""Particle Size"": ""5 μm"", ""Inner Diameter"": ""10 mm"", ""Column Length"": ""250 mm"", ""Product Series"": ""CHIRALPAK® IB""}"
DAIC-88345,88345,Daicel,CHIRALPAK® IB N,"CHIRALPAK® IB N-5 20x250mm, 5 micron. Compatible with HPLC (Normal Phase and Reversed-Phase)",low,"{""Techniques"": ""Semi-Prep/Prep Columns - HPLC mode - Normal Phase, Semi-Prep/Prep Columns - HPLC mode - Reversed-Phase"", ""Selectors"": ""Immobilized Polysaccharide phases"", ""Particle Size"": ""5 μm"", ""Inner Diameter"": ""20 mm"", ""Column Length"": ""250 mm"", ""Product Series"": ""CHIRALPAK® IB""}"
DAIC-88394,88394,Daicel,CHIRALPAK® IB N,"CHIRALPAK® IB N-5 2.1x150mm, 5 micron. Compatible with HPLC (Normal Phase and Reversed-Phase) and SFC",medium,"{""Techniques"": ""Analytical columns - SFC mode, Analytical columns - HPLC mode - Normal Phase, Analytical columns - HPLC mode - Reversed-Phase"", ""Selectors"": ""Immobilized Polysaccharide phases"", ""Particle Size"": ""5 μm"", ""Inner Diameter"": ""2.1 mm"", ""Column Length"": ""150 mm"", ""Product Series"": ""CHIRALPAK® IB""}"
DAIC-88395,88395,Daicel,Page not found,,none,{}
DAIC-83311,83311,Daicel,83311,"CHIRALPAK® IC 4.0x10mm, 5 micron. Guard Cartridges (3) Compatible with HPLC (Normal Phase and Reversed-Phase) and SFC",medium,"{""Techniques"": ""Analytical columns - SFC mode, Analytical columns - HPLC mode - Normal Phase, Analytical columns - HPLC mode - Reversed-Phase, Analytical columns - Guards, Cartridges, Holders, Other, Column Accessories"", ""Selectors"": ""Immobilized Polysaccharide phases"", ""Particle Size"": ""5 μm"", ""Inner Diameter"": ""4.0 mm"", ""Column Length"": ""10 mm""}"
DAIC-83324,83324,Daicel,83324,"CHIRALPAK® IC 4.6x150mm, 5 micron. Compatible with HPLC (Normal Phase and Reversed-Phase) and SFC",low,"{""Techniques"": ""Analytical columns - SFC mode, Analytical columns - HPLC mode - Normal Phase, Analytical columns - HPLC mode - Reversed-Phase"", ""Selectors"": ""Immobilized Polysaccharide phases"", ""Particle Size"": ""5 μm"", ""Inner Diameter"": ""4.6 mm"", ""Column Length"": ""150 mm""}"
DAIC-83325,83325,Daicel,83325,"CHIRALPAK® IC 4.6x250mm, 5 micron. Compatible with HPLC (Normal Phase and Reversed-Phase) and SFC",low,"{""Techniques"": ""Analytical columns - SFC mode, Analytical columns - HPLC mode - Normal Phase, Analytical columns - HPLC mode - Reversed-Phase"", ""Selectors"": ""Immobilized Polysaccharide phases"", ""Particle Size"": ""5 μm"", ""Inner Diameter"": ""4.6 mm"", ""Column Length"": ""250 mm""}"
