productId,partNumber,brand,name,catalogUrl
246856,524-0020,Thermo Fisher Scientific,"Nalgene™ Rapid-Flow™ Sterile Disposable Filter Units with PES, CN, SFCA or Nylon Membranes",
246857,565-0020,Thermo Fisher Scientific,"Nalgene™ Rapid-Flow™ Sterile Disposable Filter Units with PES Membrane, 150mL, 0.2μm pore, 50mm membrane",
246858,165-0045,Thermo Fisher Scientific,"Nalgene™ Rapid-Flow™ Sterile Disposable Filter Units with PES, CN, SFCA or Nylon Membranes 0.45 μm",
246859,568-0010,Thermo Fisher Scientific,"Nalgene™ Rapid-Flow™ Sterile Disposable Filter Units with PES, CN, SFCA or Nylon Membranes",
246860,568-0020,Thermo Fisher Scientific,Thermo Fisher Scientific Filtration 568-0020,
246861,168-0045,Thermo Fisher Scientific,"Nalgene™ Rapid-Flow™ Sterile Disposable Filter Units with PES, CN, SFCA or Nylon Membranes 0.45 μm",
246862,566-0010,Thermo Fisher Scientific,"Nalgene™ Rapid-Flow™ Sterile Disposable Filter Units with PES, CN, SFCA or Nylon Membranes 0.1 μm",
246863,566-0020,Thermo Fisher Scientific,"Nalgene® vacuum filtration system (filter capacity 500 mL, pore size 0.2 μm)",
246864,569-0020,Thermo Fisher Scientific,"Nalgene™ Rapid-Flow™ Sterile Disposable Filter Units with PES, CN, SFCA or Nylon Membranes",
246865,166-0045,Thermo Fisher Scientific,"Nalgene™ Rapid-Flow™ Sterile Disposable Filter Units with PES, CN, SFCA or Nylon Membranes",
246866,169-0045,Thermo Fisher Scientific,"Nalgene™ Rapid-Flow™ Sterile Disposable Filter Units with PES, CN, SFCA or Nylon Membranes",
246867,567-0010,Thermo Fisher Scientific,"Nalgene™ Rapid-Flow™ Sterile Disposable Filter Units with PES, CN, SFCA or Nylon Membranes",
246868,167-0045,Thermo Fisher Scientific,"Nalgene™ Rapid-Flow™ Sterile Disposable Filter Units with PES, CN, SFCA or Nylon Membranes 0.45 μm",
246869,121-0020,Thermo Fisher Scientific,"Nalgene™ Rapid-Flow™ Sterile Disposable Filter Units with PES, CN, SFCA or Nylon Membranes",
246870,121-0020PK,Thermo Fisher Scientific,"Nalgene™ Rapid-Flow™ Sterile Disposable Filter Units with PES, CN, SFCA or Nylon Membranes",
246871,0.2 μm,Thermo Fisher Scientific,Thermo Fisher Scientific Filtration 0.2 μm,
246872,121-0045,Thermo Fisher Scientific,"Nalgene™ Rapid-Flow™ Sterile Disposable Filter Units with PES, CN, SFCA or Nylon Membranes 0.45 μm",
246873,121-0045PK,Thermo Fisher Scientific,Thermo Fisher Scientific Filtration 121-0045PK,
246874,0.45 μm,Thermo Fisher Scientific,Thermo Fisher Scientific Filtration 0.45 μm,
246875,125-0020,Thermo Fisher Scientific,"Nalgene™ Rapid-Flow™ Sterile Disposable Filter Units with PES, CN, SFCA or Nylon Membranes (125-0020型号特指0.2 μm CN膜, 150 mL接收瓶)",
246876,125-0045,Thermo Fisher Scientific,"Nalgene™ Rapid-Flow™ Sterile Disposable Filter Units with PES, CN, SFCA or Nylon Membranes (具体型号125-0045为: 0.45 μm, Cellulose Nitrate, 50 mm, 150 mL, Case of 12)",
246877,125-0080,Thermo Fisher Scientific,"Nalgene™ Rapid-Flow™ Sterile Disposable Filter Units with PES, CN, SFCA or Nylon Membranes",
246878,126-0020,Thermo Fisher Scientific,"Nalgene™ Rapid-Flow™ Sterile Disposable Filter Units with PES, CN, SFCA or Nylon Membranes",
246879,126-0045,Thermo Fisher Scientific,"Nalgene™ Rapid-Flow™ Sterile Disposable Filter Units with CN Membrane, 250mL, 0.45μm pore",
246880,126-0080,Thermo Fisher Scientific,"Nalgene™ Rapid-Flow™ Sterile Disposable Filter Units with PES, CN, SFCA or Nylon Membranes",
246881,450-0020,Thermo Fisher Scientific,"Nalgene™ Rapid-Flow™ Sterile Disposable Filter Units with PES, CN, SFCA or Nylon Membranes",
246882,450-0045,Thermo Fisher Scientific,"Nalgene™ Rapid-Flow™ Sterile Disposable Filter Units with PES, CN, SFCA or Nylon Membranes",
246883,450-0080,Thermo Fisher Scientific,Thermo Fisher Scientific Filtration 450-0080,
246884,127-0020,Thermo Fisher Scientific,"Nalgene™ Rapid-Flow™ Sterile Disposable Filter Units with PES, CN, SFCA or Nylon Membranes",
246885,127-0045,Thermo Fisher Scientific,"Nalgene™ Rapid-Flow™ Sterile Disposable Filter Units with PES, CN, SFCA or Nylon Membranes",
246886,127-0080,Thermo Fisher Scientific,"Nalgene™ Rapid-Flow™ Sterile Disposable Filter Units with PES, CN, SFCA or Nylon Membranes 0.8 μm",
246887,122-0020,Thermo Fisher Scientific,Nalgene™ Rapid-Flow™ Sterile Disposable Filter Units with SFCA Membrane,
246888,122-0020PK,Thermo Fisher Scientific,Thermo Fisher Scientific Filtration 122-0020PK,
246889,122-0045,Thermo Fisher Scientific,"Nalgene™ Rapid-Flow™ Sterile Disposable Filter Units with PES, CN, SFCA or Nylon Membranes",
246890,122-0045PK,Thermo Fisher Scientific,"Nalgene™ Rapid-Flow™ Sterile Disposable Filter Units with SFCA Membrane, 115mL, 0.45μm pore, 50mm membrane",
246891,155-0020,Thermo Fisher Scientific,"Nalgene™ Rapid-Flow™ Sterile Disposable Filter Units with PES, CN, SFCA or Nylon Membranes",
246892,155-0045,Thermo Fisher Scientific,"Nalgene™ Rapid-Flow™ Sterile Disposable Filter Units with PES, CN, SFCA or Nylon Membranes",
246893,157-0020,Thermo Fisher Scientific,"Nalgene™ Rapid-Flow™ Sterile Disposable Filter Units with PES, CN, SFCA or Nylon Membranes",
246894,157-0045,Thermo Fisher Scientific,"Nalgene™ Rapid-Flow™ Sterile Disposable Filter Units with PES, CN, SFCA or Nylon Membranes",
246895,156-4020,Thermo Fisher Scientific,"Nalgene™ Rapid-Flow™ Sterile Disposable Filter Units with PES, CN, SFCA or Nylon Membranes 0.2 μm",
246896,162-0020,Thermo Fisher Scientific,"Nalgene™ Rapid-Flow™ Sterile Disposable Filter Units with PES, CN, SFCA or Nylon Membranes 0.2 μm",
246897,156-4045,Thermo Fisher Scientific,"Nalgene™ Rapid-Flow™ Sterile Disposable Filter Units with PES, CN, SFCA or Nylon Membranes",
246898,162-0045,Thermo Fisher Scientific,"Nalgene™ Rapid-Flow™ 带 PES、CN、SFCA 或尼龙滤膜的无菌一次性过滤装置 (货号162-0045对应SFCA膜, 0.45 μm, 500 mL)",
247371,03-378,Thermo Fisher Scientific,Blue Screw Cap with Pre-Slit PTFE/Silicone Septa,
247372,03-391,Thermo Fisher Scientific,Blue Screw Cap with PTFE/Silicone Septa,
247373,03-391B,Thermo Fisher Scientific,Black Screw Cap with PTFE/Silicone Septa,
247374,03-391G,Thermo Fisher Scientific,Green Screw Cap with PTFE/Silicone Septa,
247375,03-391R,Thermo Fisher Scientific,Red Screw Cap with PTFE/Silicone Septa,
247376,C4000-1,Thermo Fisher Scientific,"9mm Clear Glass Screw Thread Vials, 2mL/1.8mL",
247377,C4000-2,Thermo Fisher Scientific,"Screw Thread Vial, Amber Glass",
247378,C4000-51,Thermo Fisher Scientific,"Screw Thread Vial, Clear Glass",
247379,C4010-1,Thermo Fisher Scientific,10mm Clear Glass Wide Opening Screw Thread Vials,
247380,C4010-2,Thermo Fisher Scientific,10mm Wide Opening Amber Glass Screw Thread Vials,
247381,C4011-1,Thermo Fisher Scientific,"Autosampler Vial, Clear Glass",
247382,C4011-13,Thermo Fisher Scientific,"Autosampler Vial, Clear Glass with Marking Spot",
247383,C4011-1W,Thermo Fisher Scientific,11 mm Wide Opening Glass Crimp/Snap Top Vials (Vial: C4011-1W),
247384,C4011-2,Thermo Fisher Scientific,"Autosampler Vial, Amber Glass",
247385,C4011-2W,Thermo Fisher Scientific,11mm Amber Glass Crimp/Snap Top Vials,
247386,C4011-51,Thermo Fisher Scientific,"Autosampler Vial, Clear Glass",
247387,C4011-52,Thermo Fisher Scientific,"Autosampler Vial, Amber Glass",
247388,C4013-1,Thermo Fisher Scientific,"Snap Ring Vial, Clear Glass",
247389,C4013-2,Thermo Fisher Scientific,"8mm Amber Glass Screw Thread Vials, 2mL, standard opening",
247390,C4013-51,Thermo Fisher Scientific,"Snap Ring Vial, Clear Glass",
247391,C4015-1A,Thermo Fisher Scientific,Silver Crimp Cap with PTFE/Silicone Septa,
247392,C4015-2A,Thermo Fisher Scientific,Blue Crimp Cap with PTFE/Silicone Septa,
247393,C4015-3A,Thermo Fisher Scientific,Red Crimp Cap with PTFE/Silicone Septa,
247394,C4015-51A,Thermo Fisher Scientific,Silver Crimp Cap with PTFE/Silicone Septa,
247395,C5000-1,Thermo Fisher Scientific,"Headspace Vial, Clear Glass",
247396,C5000-2,Thermo Fisher Scientific,9mm Wide Opening Amber Glass Screw Thread Vials,
247397,C5000-20A,Thermo Fisher Scientific,Silver Crimp Cap with PTFE/Silicone Septa,
247398,C5000-21A,Thermo Fisher Scientific,Blue Crimp Cap with PTFE/Silicone Septa,
247399,C5000-22A,Thermo Fisher Scientific,Red Crimp Cap with PTFE/Silicone Septa,
247400,C5000-51,Thermo Fisher Scientific,"Headspace Vial, Clear Glass",
270098,720-1320,Thermo Fisher Scientific,Nalgene™ Syringe Filters,
270099,03-391-2C,Thermo Fisher Scientific,"Thermo Scientific™ Target2™ PTFE Syringe Filters, 0.45μm, 30mm, with Pre-Filter",
270100,6PSC9ST101X,Thermo Fisher Scientific,"SureSTART™ 9 mm Screw Caps, Level 3 High Performance Applications",
270101,0339132B,Thermo Fisher Scientific,"Fisherbrand™ 9 mm Autosampler Vial Screw Thread Open Top Caps with Septa, 6 mm Hole",
270102,03-376-250,Thermo Fisher Scientific,13mm Autosampler Vial Screw Thread Caps,
270103,6PSC9STS1G,Thermo Fisher Scientific,"SureSTART™ 9 mm Screw Caps, Level 3 High Performance Applications",
270105,26098-1420,Thermo Fisher Scientific,TraceGOLD™ TG-5MS GC Columns,
270106,26088-1420,Thermo Fisher Scientific,TraceGOLD™ TG-WaxMS GC Columns,
270107,26088-2230,Thermo Fisher Scientific,TraceGOLD™ TG-WaxMS GC Columns,
270108,26088-1430,Thermo Fisher Scientific,TraceGOLD™ TG-WaxMS GC Columns,
270109,26088-2240,Thermo Fisher Scientific,TraceGOLD™ TG-WaxMS GC Columns,
270110,26088-2970,Thermo Fisher Scientific,TraceGOLD™ TG-WaxMS GC Columns,
270111,26088-1440,Thermo Fisher Scientific,TraceGOLD™ TG-WaxMS GC Columns,
270112,26088-2980,Thermo Fisher Scientific,TraceGOLD™ TG-WaxMS GC Columns,
270113,26088-3360,Thermo Fisher Scientific,TraceGOLD™ TG-WaxMS GC Columns,
270114,26095-0350,Thermo Fisher Scientific,TraceGOLD TG-5HT GC Columns,
270115,26095-1420,Thermo Fisher Scientific,TraceGOLD TG-5HT GC Columns,
270116,26095-0360,Thermo Fisher Scientific,TraceGOLD TG-5HT GC Columns,
270117,TF-26095-1430,Thermo Fisher Scientific,"TraceGOLD TG-5HT GC Column, 30m x 0.32mm ID, 0.25µm film, ea.",
270118,260950350,Thermo Fisher Scientific,Thermo Scientific™ TraceGOLD TG-5HT GC Columns,
270119,26059-3320,Thermo Fisher Scientific,"TraceGOLD™ TG-624 and TG-624SilMS GC Columns, 1.4μm, 0.25mm I.D., 30m length",
270120,26059-3390,Thermo Fisher Scientific,TraceGOLD™ TG-624 and TG-624SilMS GC Columns,
270121,26059-3962,Thermo Fisher Scientific,"TraceGOLD™ TG-624SilMS GC Columns, 3.0μm film thickness, 0.53mm I.D., 30m length",
270122,26082-5070,Thermo Fisher Scientific,"TraceGOLD TG-POLAR GC Columns, 0.5μm film thickness, 0.32mm I.D., 30m length",
270123,26082-2970,Thermo Fisher Scientific,TraceGOLD TG-POLAR GC Columns,
270124,26082-3370,Thermo Fisher Scientific,TraceGOLD TG-POLAR GC Columns,
270125,26094-2980,Thermo Fisher Scientific,TraceGOLD TG-35MS GC Columns,
270126,26082-3360,Thermo Fisher Scientific,TraceGOLD TG-POLAR GC Columns,
270127,260V331P,Thermo Fisher Scientific,TRACE™ TR-V1 GC Columns,
270128,260V333P,Thermo Fisher Scientific,TRACE™ TR-V1 GC Columns,
270129,260V339P,Thermo Fisher Scientific,TRACE™ TR-V1 GC Columns,
270130,260V397P,Thermo Fisher Scientific,TRACE™ TR-V1 GC Columns,
270131,260V396P,Thermo Fisher Scientific,TRACE™ TR-V1 GC Columns,
270132,260V470P,Thermo Fisher Scientific,TRACE™ TR-V1 GC Columns,
270133,260F142J,Thermo Fisher Scientific,"TRACE™ TR-5MS GC Columns, 0.25μm, 0.25mm I.D., 30m length",
270134,35003-012101,Thermo Fisher Scientific,Hypercarb™ Porous Graphitic Carbon HPLC Columns,
270135,03-150-633,Thermo Fisher Scientific,"Thermo Scientific™ HyperSep™ Retain PEP Cartridges, 30 mg, 1 mL, Pack of 100",
270136,03-251-420,Thermo Fisher Scientific,Thermo Scientific™ 9mm Wide Opening Amber Glass Screw Thread Vials,
270137,C4000-1W,Thermo Fisher Scientific,9mm Clear Glass Screw Thread Vials,
270138,6ACV11-2P,Thermo Fisher Scientific,"SureSTART™ 2 mL Glass Crimp Top Vials, Level 2 High-Throughput Applications",
270139,2-RVA,Thermo Fisher Scientific,11mm Amber Glass Crimp/Snap Top Vials,
270140,60180-S100,Thermo Fisher Scientific,"SureSTART™ 1.5 mL Total Recovery Glass Snap Top Microvials for <2 mL Samples, Level 3 High Performance Applications",
270141,6ACC11ST1,Thermo Fisher Scientific,"SureSTART™ 11 mm Crimp Caps, Level 2 High-throughput Applications Silver",
270142,CHCC20-2,Thermo Fisher Scientific,"SureSTART™ 20 mm Crimp Caps, Level 1 Everyday Analysis",
270143,60180-520,Thermo Fisher Scientific,"20 mm Headspace Vials, Septum, and Caps",
270144,03-251-833,Thermo Fisher Scientific,"Thermo Scientific™ SureSTART™ 11 mm Crimp Caps, Level 1 Everyday Analysis",
270145,C4000-S1W,Thermo Fisher Scientific,9mm Clear Glass Screw Thread Vials,
